Date;Borough;Total Shootings
17 Nov 20;BRONX;2
17 Nov 20;BROOKLYN;2
18 Nov 20;BROOKLYN;1
19 Nov 20;BROOKLYN;1
20 Nov 20;BRONX;1
20 Nov 20;BROOKLYN;2
20 Nov 20;MANHATTAN;1
20 Nov 20;QUEENS;2
21 Nov 20;BRONX;1
21 Nov 20;BROOKLYN;3
21 Nov 20;MANHATTAN;1
22 Nov 20;BRONX;1
22 Nov 20;BROOKLYN;14
24 Nov 20;BRONX;2
24 Nov 20;QUEENS;1
25 Nov 20;BROOKLYN;2
26 Nov 20;BRONX;1
26 Nov 20;BROOKLYN;1
26 Nov 20;MANHATTAN;1
27 Nov 20;BRONX;1
27 Nov 20;BROOKLYN;5
27 Nov 20;MANHATTAN;1
27 Nov 20;STATEN ISLAND;2
29 Nov 20;BRONX;1
29 Nov 20;BROOKLYN;2
29 Nov 20;MANHATTAN;2
29 Nov 20;QUEENS;1
30 Nov 20;BROOKLYN;3
30 Nov 20;QUEENS;1
01 Dec 20;MANHATTAN;1
01 Dec 20;QUEENS;1
02 Dec 20;BRONX;1
03 Dec 20;BRONX;1
03 Dec 20;BROOKLYN;1
03 Dec 20;MANHATTAN;2
04 Dec 20;BRONX;3
04 Dec 20;BROOKLYN;3
04 Dec 20;MANHATTAN;1
04 Dec 20;QUEENS;1
05 Dec 20;BROOKLYN;1
05 Dec 20;MANHATTAN;1
05 Dec 20;QUEENS;2
06 Dec 20;BRONX;1
06 Dec 20;MANHATTAN;2
06 Dec 20;QUEENS;1
07 Dec 20;BRONX;1
07 Dec 20;BROOKLYN;4
07 Dec 20;MANHATTAN;2
07 Dec 20;QUEENS;3
08 Dec 20;BRONX;2
08 Dec 20;QUEENS;1
09 Dec 20;BRONX;2
09 Dec 20;BROOKLYN;2
09 Dec 20;MANHATTAN;1
11 Dec 20;BROOKLYN;6
11 Dec 20;MANHATTAN;3
12 Dec 20;BRONX;1
12 Dec 20;BROOKLYN;5
12 Dec 20;QUEENS;1
13 Dec 20;BRONX;1
13 Dec 20;BROOKLYN;3
13 Dec 20;QUEENS;3
14 Dec 20;BRONX;1
14 Dec 20;BROOKLYN;1
14 Dec 20;MANHATTAN;1
15 Dec 20;BROOKLYN;1
15 Dec 20;MANHATTAN;1
16 Dec 20;BRONX;3
16 Dec 20;BROOKLYN;3
17 Dec 20;MANHATTAN;1
18 Dec 20;BRONX;1
18 Dec 20;BROOKLYN;3
18 Dec 20;MANHATTAN;1
18 Dec 20;QUEENS;1
19 Dec 20;BROOKLYN;2
19 Dec 20;STATEN ISLAND;1
20 Dec 20;BRONX;1
20 Dec 20;BROOKLYN;2
20 Dec 20;QUEENS;1
21 Dec 20;BRONX;1
21 Dec 20;BROOKLYN;2
21 Dec 20;QUEENS;2
22 Dec 20;BRONX;1
22 Dec 20;MANHATTAN;3
22 Dec 20;QUEENS;2
23 Dec 20;BRONX;1
24 Dec 20;BRONX;1
24 Dec 20;BROOKLYN;2
25 Dec 20;BRONX;1
25 Dec 20;BROOKLYN;2
25 Dec 20;MANHATTAN;2
26 Dec 20;BRONX;2
26 Dec 20;BROOKLYN;2
27 Dec 20;BRONX;1
27 Dec 20;BROOKLYN;3
27 Dec 20;QUEENS;1
27 Dec 20;STATEN ISLAND;1
28 Dec 20;BRONX;1
28 Dec 20;BROOKLYN;1
29 Dec 20;BRONX;3
29 Dec 20;BROOKLYN;1
29 Dec 20;MANHATTAN;1
30 Dec 20;BROOKLYN;2
31 Dec 20;BRONX;1
31 Dec 20;MANHATTAN;1
31 Dec 20;QUEENS;2
01 Jan 21;BRONX;3
01 Jan 21;BROOKLYN;1
01 Jan 21;QUEENS;6
02 Jan 21;BRONX;1
02 Jan 21;BROOKLYN;1
02 Jan 21;QUEENS;2
03 Jan 21;BRONX;4
03 Jan 21;BROOKLYN;1
03 Jan 21;QUEENS;2
04 Jan 21;BRONX;1
04 Jan 21;BROOKLYN;1
04 Jan 21;MANHATTAN;1
05 Jan 21;BROOKLYN;1
06 Jan 21;BRONX;2
07 Jan 21;BROOKLYN;1
07 Jan 21;MANHATTAN;1
08 Jan 21;BROOKLYN;1
08 Jan 21;MANHATTAN;1
09 Jan 21;BRONX;1
09 Jan 21;MANHATTAN;1
10 Jan 21;BRONX;1
10 Jan 21;BROOKLYN;2
10 Jan 21;QUEENS;1
11 Jan 21;BRONX;8
11 Jan 21;BROOKLYN;1
12 Jan 21;BRONX;1
12 Jan 21;BROOKLYN;1
12 Jan 21;MANHATTAN;2
13 Jan 21;BRONX;1
13 Jan 21;BROOKLYN;1
14 Jan 21;BROOKLYN;1
15 Jan 21;BRONX;1
16 Jan 21;BRONX;1
16 Jan 21;BROOKLYN;1
16 Jan 21;MANHATTAN;4
16 Jan 21;STATEN ISLAND;2
17 Jan 21;BRONX;1
18 Jan 21;BRONX;1
18 Jan 21;BROOKLYN;2
18 Jan 21;MANHATTAN;1
19 Jan 21;BRONX;1
19 Jan 21;BROOKLYN;2
22 Jan 21;BRONX;1
22 Jan 21;BROOKLYN;1
23 Jan 21;BROOKLYN;2
23 Jan 21;QUEENS;2
24 Jan 21;BRONX;3
24 Jan 21;BROOKLYN;1
25 Jan 21;QUEENS;1
26 Jan 21;BRONX;1
26 Jan 21;BROOKLYN;1
26 Jan 21;MANHATTAN;1
26 Jan 21;QUEENS;1
27 Jan 21;BRONX;1
29 Jan 21;BROOKLYN;1
30 Jan 21;MANHATTAN;1
30 Jan 21;QUEENS;1
31 Jan 21;BROOKLYN;3
31 Jan 21;MANHATTAN;3
01 Feb 21;BRONX;3
01 Feb 21;BROOKLYN;1
01 Feb 21;MANHATTAN;2
01 Feb 21;QUEENS;1
02 Feb 21;BRONX;1
02 Feb 21;BROOKLYN;1
03 Feb 21;BRONX;1
03 Feb 21;BROOKLYN;1
04 Feb 21;QUEENS;1
06 Feb 21;BRONX;5
06 Feb 21;BROOKLYN;2
07 Feb 21;BRONX;1
07 Feb 21;BROOKLYN;1
07 Feb 21;QUEENS;1
08 Feb 21;BROOKLYN;1
08 Feb 21;QUEENS;1
09 Feb 21;QUEENS;1
10 Feb 21;BROOKLYN;1
12 Feb 21;BRONX;2
12 Feb 21;BROOKLYN;3
13 Feb 21;BRONX;1
14 Feb 21;BRONX;1
14 Feb 21;BROOKLYN;1
14 Feb 21;QUEENS;1
15 Feb 21;BRONX;4
15 Feb 21;QUEENS;1
16 Feb 21;BRONX;5
16 Feb 21;MANHATTAN;3
16 Feb 21;QUEENS;3
17 Feb 21;BROOKLYN;1
18 Feb 21;BROOKLYN;1
18 Feb 21;MANHATTAN;2
20 Feb 21;BROOKLYN;1
20 Feb 21;STATEN ISLAND;1
21 Feb 21;BROOKLYN;1
21 Feb 21;MANHATTAN;1
21 Feb 21;QUEENS;1
22 Feb 21;BRONX;1
22 Feb 21;BROOKLYN;1
22 Feb 21;MANHATTAN;1
23 Feb 21;BRONX;1
23 Feb 21;BROOKLYN;3
24 Feb 21;BRONX;1
24 Feb 21;MANHATTAN;3
25 Feb 21;BRONX;1
25 Feb 21;BROOKLYN;1
26 Feb 21;BRONX;1
26 Feb 21;BROOKLYN;4
26 Feb 21;QUEENS;1
27 Feb 21;BRONX;3
27 Feb 21;MANHATTAN;2
27 Feb 21;QUEENS;1
27 Feb 21;STATEN ISLAND;1
28 Feb 21;BRONX;1
28 Feb 21;MANHATTAN;2
01 Mar 21;STATEN ISLAND;1
02 Mar 21;BRONX;1
02 Mar 21;BROOKLYN;3
02 Mar 21;MANHATTAN;1
03 Mar 21;MANHATTAN;1
04 Mar 21;BRONX;5
04 Mar 21;BROOKLYN;2
05 Mar 21;BRONX;2
06 Mar 21;BROOKLYN;1
07 Mar 21;BROOKLYN;13
08 Mar 21;BROOKLYN;1
08 Mar 21;MANHATTAN;2
09 Mar 21;BRONX;1
09 Mar 21;BROOKLYN;1
09 Mar 21;QUEENS;2
10 Mar 21;BROOKLYN;2
10 Mar 21;MANHATTAN;3
10 Mar 21;STATEN ISLAND;1
11 Mar 21;BRONX;1
11 Mar 21;BROOKLYN;1
11 Mar 21;MANHATTAN;3
12 Mar 21;BRONX;2
12 Mar 21;BROOKLYN;1
12 Mar 21;QUEENS;2
13 Mar 21;BRONX;1
13 Mar 21;BROOKLYN;9
13 Mar 21;MANHATTAN;1
13 Mar 21;QUEENS;1
14 Mar 21;BRONX;5
14 Mar 21;BROOKLYN;2
14 Mar 21;MANHATTAN;1
14 Mar 21;QUEENS;1
15 Mar 21;BRONX;1
15 Mar 21;BROOKLYN;5
15 Mar 21;MANHATTAN;1
16 Mar 21;BRONX;1
17 Mar 21;BRONX;4
18 Mar 21;QUEENS;1
19 Mar 21;BRONX;1
19 Mar 21;BROOKLYN;2
20 Mar 21;BROOKLYN;1
20 Mar 21;MANHATTAN;1
21 Mar 21;BRONX;2
21 Mar 21;BROOKLYN;1
21 Mar 21;MANHATTAN;1
22 Mar 21;BRONX;1
23 Mar 21;QUEENS;1
24 Mar 21;BRONX;1
24 Mar 21;MANHATTAN;1
24 Mar 21;QUEENS;1
25 Mar 21;BROOKLYN;2
25 Mar 21;MANHATTAN;2
26 Mar 21;BROOKLYN;2
26 Mar 21;QUEENS;1
27 Mar 21;BRONX;1
27 Mar 21;BROOKLYN;5
27 Mar 21;MANHATTAN;1
27 Mar 21;QUEENS;1
28 Mar 21;BRONX;2
28 Mar 21;BROOKLYN;2
28 Mar 21;MANHATTAN;1
29 Mar 21;MANHATTAN;1
30 Mar 21;BRONX;3
30 Mar 21;BROOKLYN;2
30 Mar 21;MANHATTAN;2
30 Mar 21;QUEENS;1
01 Apr 21;BROOKLYN;2
02 Apr 21;BRONX;1
02 Apr 21;BROOKLYN;1
02 Apr 21;STATEN ISLAND;1
03 Apr 21;BRONX;5
03 Apr 21;BROOKLYN;1
04 Apr 21;BRONX;6
04 Apr 21;BROOKLYN;3
04 Apr 21;MANHATTAN;1
04 Apr 21;QUEENS;1
05 Apr 21;BRONX;6
05 Apr 21;BROOKLYN;6
06 Apr 21;BRONX;1
06 Apr 21;BROOKLYN;7
06 Apr 21;STATEN ISLAND;1
07 Apr 21;BRONX;4
07 Apr 21;MANHATTAN;1
08 Apr 21;BRONX;3
08 Apr 21;MANHATTAN;3
08 Apr 21;QUEENS;1
09 Apr 21;BROOKLYN;3
09 Apr 21;QUEENS;1
10 Apr 21;BROOKLYN;2
11 Apr 21;BROOKLYN;3
12 Apr 21;BRONX;1
12 Apr 21;MANHATTAN;1
12 Apr 21;STATEN ISLAND;1
13 Apr 21;BRONX;2
13 Apr 21;MANHATTAN;1
14 Apr 21;BRONX;3
15 Apr 21;BRONX;1
15 Apr 21;BROOKLYN;1
15 Apr 21;MANHATTAN;1
15 Apr 21;QUEENS;3
16 Apr 21;BRONX;2
16 Apr 21;BROOKLYN;1
16 Apr 21;QUEENS;1
16 Apr 21;STATEN ISLAND;1
17 Apr 21;BRONX;1
17 Apr 21;BROOKLYN;1
17 Apr 21;MANHATTAN;1
17 Apr 21;QUEENS;1
18 Apr 21;BRONX;3
18 Apr 21;MANHATTAN;1
18 Apr 21;QUEENS;1
18 Apr 21;STATEN ISLAND;1
19 Apr 21;BRONX;2
19 Apr 21;MANHATTAN;1
19 Apr 21;QUEENS;1
20 Apr 21;BROOKLYN;2
20 Apr 21;MANHATTAN;1
21 Apr 21;BRONX;3
21 Apr 21;BROOKLYN;3
21 Apr 21;MANHATTAN;5
21 Apr 21;QUEENS;1
22 Apr 21;BROOKLYN;1
23 Apr 21;BRONX;1
23 Apr 21;BROOKLYN;7
23 Apr 21;QUEENS;1
24 Apr 21;BRONX;5
24 Apr 21;BROOKLYN;5
24 Apr 21;MANHATTAN;4
24 Apr 21;QUEENS;2
25 Apr 21;BRONX;3
25 Apr 21;BROOKLYN;5
25 Apr 21;QUEENS;1
26 Apr 21;BRONX;3
26 Apr 21;MANHATTAN;1
27 Apr 21;BRONX;4
27 Apr 21;BROOKLYN;1
27 Apr 21;MANHATTAN;2
28 Apr 21;BRONX;2
28 Apr 21;MANHATTAN;1
28 Apr 21;QUEENS;3
28 Apr 21;STATEN ISLAND;1
29 Apr 21;BRONX;4
29 Apr 21;BROOKLYN;6
30 Apr 21;BRONX;1
30 Apr 21;BROOKLYN;1
30 Apr 21;MANHATTAN;2
30 Apr 21;QUEENS;1
01 May 21;BRONX;2
01 May 21;BROOKLYN;3
02 May 21;BROOKLYN;5
02 May 21;MANHATTAN;5
02 May 21;STATEN ISLAND;1
03 May 21;BROOKLYN;2
04 May 21;BRONX;3
04 May 21;BROOKLYN;1
05 May 21;BRONX;4
06 May 21;BRONX;7
06 May 21;BROOKLYN;7
06 May 21;QUEENS;2
07 May 21;BRONX;2
07 May 21;BROOKLYN;1
07 May 21;MANHATTAN;2
08 May 21;BRONX;4
08 May 21;MANHATTAN;5
09 May 21;BRONX;2
09 May 21;MANHATTAN;2
09 May 21;QUEENS;1
10 May 21;BROOKLYN;5
10 May 21;QUEENS;1
11 May 21;BRONX;1
11 May 21;BROOKLYN;4
11 May 21;MANHATTAN;1
12 May 21;BRONX;5
12 May 21;BROOKLYN;7
12 May 21;QUEENS;1
13 May 21;BRONX;3
13 May 21;BROOKLYN;2
13 May 21;MANHATTAN;1
14 May 21;BRONX;2
14 May 21;BROOKLYN;2
14 May 21;QUEENS;1
15 May 21;BRONX;12
15 May 21;MANHATTAN;2
15 May 21;QUEENS;3
16 May 21;BRONX;2
16 May 21;QUEENS;1
17 May 21;BRONX;3
17 May 21;BROOKLYN;3
17 May 21;MANHATTAN;1
18 May 21;BRONX;5
18 May 21;BROOKLYN;1
18 May 21;MANHATTAN;1
19 May 21;BRONX;2
19 May 21;BROOKLYN;1
19 May 21;MANHATTAN;2
19 May 21;QUEENS;3
19 May 21;STATEN ISLAND;1
20 May 21;BRONX;1
20 May 21;BROOKLYN;4
21 May 21;BRONX;1
21 May 21;BROOKLYN;2
21 May 21;QUEENS;1
22 May 21;BRONX;8
22 May 21;BROOKLYN;1
22 May 21;QUEENS;1
23 May 21;BRONX;3
23 May 21;BROOKLYN;2
23 May 21;MANHATTAN;3
23 May 21;QUEENS;1
24 May 21;BRONX;2
24 May 21;MANHATTAN;1
24 May 21;QUEENS;1
25 May 21;BRONX;7
25 May 21;MANHATTAN;2
26 May 21;BRONX;2
26 May 21;BROOKLYN;1
26 May 21;MANHATTAN;3
27 May 21;BRONX;1
27 May 21;BROOKLYN;2
27 May 21;MANHATTAN;1
27 May 21;QUEENS;4
28 May 21;BRONX;1
28 May 21;BROOKLYN;3
28 May 21;MANHATTAN;2
29 May 21;BROOKLYN;1
30 May 21;BRONX;1
30 May 21;BROOKLYN;1
30 May 21;MANHATTAN;1
30 May 21;QUEENS;2
31 May 21;BRONX;1
31 May 21;BROOKLYN;11
31 May 21;MANHATTAN;5
31 May 21;QUEENS;2
31 May 21;STATEN ISLAND;1
01 Jun 21;BRONX;1
01 Jun 21;BROOKLYN;1
02 Jun 21;BRONX;1
02 Jun 21;QUEENS;3
03 Jun 21;BRONX;2
03 Jun 21;BROOKLYN;4
03 Jun 21;QUEENS;1
03 Jun 21;STATEN ISLAND;1
04 Jun 21;BRONX;1
04 Jun 21;QUEENS;1
04 Jun 21;STATEN ISLAND;1
05 Jun 21;BRONX;4
05 Jun 21;BROOKLYN;1
05 Jun 21;MANHATTAN;1
05 Jun 21;QUEENS;4
06 Jun 21;BRONX;6
06 Jun 21;BROOKLYN;1
06 Jun 21;MANHATTAN;2
06 Jun 21;QUEENS;1
07 Jun 21;BRONX;1
07 Jun 21;BROOKLYN;3
07 Jun 21;QUEENS;1
07 Jun 21;STATEN ISLAND;1
08 Jun 21;BRONX;1
08 Jun 21;BROOKLYN;1
08 Jun 21;MANHATTAN;1
08 Jun 21;QUEENS;1
09 Jun 21;BRONX;1
10 Jun 21;BRONX;1
10 Jun 21;MANHATTAN;1
11 Jun 21;BRONX;4
11 Jun 21;BROOKLYN;2
11 Jun 21;MANHATTAN;3
11 Jun 21;QUEENS;1
11 Jun 21;STATEN ISLAND;1
12 Jun 21;BRONX;6
12 Jun 21;BROOKLYN;1
13 Jun 21;BRONX;2
13 Jun 21;BROOKLYN;1
13 Jun 21;MANHATTAN;2
14 Jun 21;BROOKLYN;3
14 Jun 21;QUEENS;6
15 Jun 21;BRONX;1
15 Jun 21;QUEENS;3
16 Jun 21;BRONX;8
16 Jun 21;BROOKLYN;8
16 Jun 21;QUEENS;1
17 Jun 21;BRONX;1
17 Jun 21;BROOKLYN;1
17 Jun 21;MANHATTAN;1
18 Jun 21;BRONX;2
18 Jun 21;BROOKLYN;1
18 Jun 21;MANHATTAN;1
19 Jun 21;BRONX;3
19 Jun 21;BROOKLYN;3
19 Jun 21;MANHATTAN;4
19 Jun 21;QUEENS;3
20 Jun 21;BRONX;4
20 Jun 21;BROOKLYN;1
20 Jun 21;MANHATTAN;2
20 Jun 21;QUEENS;2
21 Jun 21;BRONX;3
21 Jun 21;BROOKLYN;2
21 Jun 21;MANHATTAN;5
22 Jun 21;BRONX;1
22 Jun 21;BROOKLYN;4
22 Jun 21;QUEENS;2
22 Jun 21;STATEN ISLAND;2
23 Jun 21;BRONX;1
23 Jun 21;BROOKLYN;1
23 Jun 21;MANHATTAN;1
24 Jun 21;BRONX;1
24 Jun 21;MANHATTAN;1
24 Jun 21;QUEENS;1
25 Jun 21;BRONX;5
25 Jun 21;BROOKLYN;1
25 Jun 21;QUEENS;1
26 Jun 21;BRONX;1
26 Jun 21;QUEENS;2
27 Jun 21;BRONX;3
27 Jun 21;BROOKLYN;2
27 Jun 21;MANHATTAN;3
28 Jun 21;BRONX;2
28 Jun 21;BROOKLYN;3
28 Jun 21;MANHATTAN;2
29 Jun 21;BRONX;3
29 Jun 21;BROOKLYN;2
29 Jun 21;MANHATTAN;2
29 Jun 21;QUEENS;2
30 Jun 21;BRONX;4
30 Jun 21;MANHATTAN;2
30 Jun 21;QUEENS;2
01 Jul 21;BRONX;1
01 Jul 21;BROOKLYN;3
01 Jul 21;MANHATTAN;3
02 Jul 21;BRONX;8
02 Jul 21;BROOKLYN;5
03 Jul 21;BRONX;1
03 Jul 21;MANHATTAN;2
03 Jul 21;QUEENS;2
04 Jul 21;BRONX;11
04 Jul 21;BROOKLYN;2
04 Jul 21;MANHATTAN;1
04 Jul 21;QUEENS;1
05 Jul 21;BRONX;6
05 Jul 21;BROOKLYN;2
05 Jul 21;MANHATTAN;1
06 Jul 21;BRONX;1
06 Jul 21;BROOKLYN;1
06 Jul 21;MANHATTAN;1
06 Jul 21;QUEENS;2
07 Jul 21;BRONX;1
07 Jul 21;BROOKLYN;2
07 Jul 21;MANHATTAN;1
07 Jul 21;QUEENS;1
08 Jul 21;BRONX;2
08 Jul 21;BROOKLYN;2
08 Jul 21;QUEENS;2
09 Jul 21;BRONX;1
09 Jul 21;BROOKLYN;1
09 Jul 21;QUEENS;3
10 Jul 21;BRONX;2
11 Jul 21;BRONX;7
11 Jul 21;BROOKLYN;5
11 Jul 21;MANHATTAN;1
11 Jul 21;QUEENS;2
12 Jul 21;BRONX;4
12 Jul 21;BROOKLYN;2
12 Jul 21;QUEENS;1
13 Jul 21;BROOKLYN;4
13 Jul 21;MANHATTAN;1
14 Jul 21;BRONX;2
14 Jul 21;BROOKLYN;1
14 Jul 21;MANHATTAN;1
14 Jul 21;QUEENS;2
15 Jul 21;BRONX;2
15 Jul 21;BROOKLYN;5
15 Jul 21;QUEENS;1
16 Jul 21;BROOKLYN;2
16 Jul 21;MANHATTAN;2
16 Jul 21;QUEENS;2
17 Jul 21;BROOKLYN;3
17 Jul 21;MANHATTAN;2
17 Jul 21;QUEENS;1
18 Jul 21;BRONX;1
18 Jul 21;BROOKLYN;3
18 Jul 21;QUEENS;3
19 Jul 21;BRONX;2
19 Jul 21;BROOKLYN;2
19 Jul 21;MANHATTAN;2
20 Jul 21;MANHATTAN;2
20 Jul 21;QUEENS;2
20 Jul 21;STATEN ISLAND;1
21 Jul 21;BRONX;1
21 Jul 21;BROOKLYN;1
21 Jul 21;MANHATTAN;1
21 Jul 21;QUEENS;1
22 Jul 21;BROOKLYN;1
22 Jul 21;MANHATTAN;5
23 Jul 21;BRONX;2
23 Jul 21;BROOKLYN;2
24 Jul 21;BROOKLYN;3
24 Jul 21;QUEENS;1
25 Jul 21;BRONX;1
25 Jul 21;BROOKLYN;1
26 Jul 21;BRONX;2
26 Jul 21;BROOKLYN;4
26 Jul 21;MANHATTAN;3
27 Jul 21;BRONX;1
27 Jul 21;MANHATTAN;1
28 Jul 21;MANHATTAN;1
28 Jul 21;QUEENS;1
29 Jul 21;MANHATTAN;3
29 Jul 21;QUEENS;1
30 Jul 21;BRONX;4
30 Jul 21;BROOKLYN;1
30 Jul 21;QUEENS;2
30 Jul 21;STATEN ISLAND;1
31 Jul 21;BRONX;2
31 Jul 21;BROOKLYN;3
31 Jul 21;MANHATTAN;4
31 Jul 21;QUEENS;7
01 Aug 21;BRONX;2
01 Aug 21;BROOKLYN;2
01 Aug 21;MANHATTAN;1
01 Aug 21;QUEENS;1
02 Aug 21;BRONX;4
02 Aug 21;QUEENS;1
03 Aug 21;BRONX;1
03 Aug 21;BROOKLYN;2
03 Aug 21;QUEENS;1
04 Aug 21;BRONX;1
04 Aug 21;BROOKLYN;4
04 Aug 21;MANHATTAN;2
04 Aug 21;QUEENS;1
05 Aug 21;BRONX;3
05 Aug 21;BROOKLYN;2
05 Aug 21;QUEENS;5
06 Aug 21;BRONX;1
06 Aug 21;BROOKLYN;1
06 Aug 21;MANHATTAN;2
06 Aug 21;QUEENS;1
07 Aug 21;BRONX;2
07 Aug 21;BROOKLYN;12
07 Aug 21;MANHATTAN;2
08 Aug 21;BROOKLYN;5
08 Aug 21;MANHATTAN;1
08 Aug 21;QUEENS;1
09 Aug 21;BRONX;2
09 Aug 21;BROOKLYN;1
09 Aug 21;MANHATTAN;1
09 Aug 21;QUEENS;1
10 Aug 21;BRONX;1
10 Aug 21;BROOKLYN;1
10 Aug 21;QUEENS;1
11 Aug 21;BRONX;5
12 Aug 21;BRONX;1
12 Aug 21;BROOKLYN;2
12 Aug 21;MANHATTAN;3
12 Aug 21;QUEENS;2
13 Aug 21;BRONX;3
13 Aug 21;BROOKLYN;5
13 Aug 21;QUEENS;9
14 Aug 21;BRONX;7
14 Aug 21;BROOKLYN;5
14 Aug 21;QUEENS;1
15 Aug 21;BRONX;2
15 Aug 21;BROOKLYN;1
15 Aug 21;QUEENS;3
16 Aug 21;BROOKLYN;8
16 Aug 21;QUEENS;1
17 Aug 21;BRONX;9
17 Aug 21;BROOKLYN;2
18 Aug 21;BRONX;2
18 Aug 21;BROOKLYN;2
18 Aug 21;MANHATTAN;1
19 Aug 21;BRONX;1
19 Aug 21;BROOKLYN;11
19 Aug 21;QUEENS;3
20 Aug 21;BRONX;1
21 Aug 21;BRONX;4
21 Aug 21;BROOKLYN;2
21 Aug 21;QUEENS;1
22 Aug 21;BRONX;2
22 Aug 21;QUEENS;1
23 Aug 21;BRONX;2
23 Aug 21;MANHATTAN;3
24 Aug 21;BRONX;1
25 Aug 21;BROOKLYN;1
25 Aug 21;MANHATTAN;5
25 Aug 21;STATEN ISLAND;2
26 Aug 21;MANHATTAN;1
26 Aug 21;QUEENS;1
27 Aug 21;BRONX;3
27 Aug 21;MANHATTAN;4
28 Aug 21;BRONX;1
28 Aug 21;BROOKLYN;5
28 Aug 21;QUEENS;1
29 Aug 21;BRONX;1
29 Aug 21;BROOKLYN;4
29 Aug 21;MANHATTAN;1
29 Aug 21;QUEENS;4
30 Aug 21;BRONX;3
30 Aug 21;BROOKLYN;1
30 Aug 21;MANHATTAN;3
30 Aug 21;QUEENS;1
31 Aug 21;BRONX;3
31 Aug 21;BROOKLYN;4
31 Aug 21;MANHATTAN;1
31 Aug 21;QUEENS;3
01 Sep 21;BRONX;1
01 Sep 21;BROOKLYN;3
02 Sep 21;BRONX;4
02 Sep 21;BROOKLYN;1
02 Sep 21;STATEN ISLAND;1
03 Sep 21;BRONX;7
03 Sep 21;BROOKLYN;1
03 Sep 21;MANHATTAN;1
03 Sep 21;STATEN ISLAND;1
04 Sep 21;BRONX;6
04 Sep 21;MANHATTAN;9
05 Sep 21;BRONX;12
05 Sep 21;BROOKLYN;1
06 Sep 21;BRONX;4
06 Sep 21;MANHATTAN;1
06 Sep 21;QUEENS;2
07 Sep 21;BRONX;1
07 Sep 21;BROOKLYN;5
07 Sep 21;MANHATTAN;1
08 Sep 21;BRONX;5
08 Sep 21;BROOKLYN;1
08 Sep 21;MANHATTAN;1
10 Sep 21;BROOKLYN;7
11 Sep 21;BROOKLYN;3
11 Sep 21;MANHATTAN;2
12 Sep 21;BROOKLYN;3
12 Sep 21;MANHATTAN;1
12 Sep 21;QUEENS;1
13 Sep 21;BRONX;1
13 Sep 21;BROOKLYN;4
13 Sep 21;MANHATTAN;1
14 Sep 21;BROOKLYN;1
14 Sep 21;MANHATTAN;1
14 Sep 21;QUEENS;1
15 Sep 21;BRONX;1
15 Sep 21;MANHATTAN;3
16 Sep 21;BRONX;1
16 Sep 21;BROOKLYN;3
17 Sep 21;BRONX;1
17 Sep 21;BROOKLYN;1
17 Sep 21;MANHATTAN;1
18 Sep 21;BRONX;8
18 Sep 21;BROOKLYN;4
18 Sep 21;MANHATTAN;2
18 Sep 21;QUEENS;2
19 Sep 21;BROOKLYN;2
19 Sep 21;MANHATTAN;1
19 Sep 21;QUEENS;1
20 Sep 21;BRONX;4
20 Sep 21;BROOKLYN;3
20 Sep 21;MANHATTAN;2
21 Sep 21;BRONX;1
21 Sep 21;BROOKLYN;2
22 Sep 21;BRONX;3
22 Sep 21;BROOKLYN;2
23 Sep 21;BRONX;2
23 Sep 21;BROOKLYN;2
23 Sep 21;MANHATTAN;1
24 Sep 21;BRONX;2
24 Sep 21;QUEENS;4
25 Sep 21;BRONX;1
25 Sep 21;BROOKLYN;2
25 Sep 21;QUEENS;1
26 Sep 21;BRONX;4
26 Sep 21;QUEENS;2
27 Sep 21;BRONX;1
27 Sep 21;BROOKLYN;2
27 Sep 21;MANHATTAN;3
28 Sep 21;BROOKLYN;3
28 Sep 21;MANHATTAN;2
28 Sep 21;QUEENS;2
28 Sep 21;STATEN ISLAND;1
29 Sep 21;BRONX;9
29 Sep 21;BROOKLYN;2
30 Sep 21;BRONX;1
30 Sep 21;BROOKLYN;1
30 Sep 21;QUEENS;1
01 Oct 21;BRONX;1
01 Oct 21;BROOKLYN;6
02 Oct 21;BRONX;3
02 Oct 21;BROOKLYN;1
02 Oct 21;QUEENS;4
03 Oct 21;BRONX;3
03 Oct 21;BROOKLYN;3
03 Oct 21;QUEENS;3
04 Oct 21;BRONX;1
04 Oct 21;BROOKLYN;1
04 Oct 21;MANHATTAN;2
04 Oct 21;QUEENS;1
04 Oct 21;STATEN ISLAND;1
05 Oct 21;QUEENS;1
06 Oct 21;BRONX;1
06 Oct 21;BROOKLYN;1
06 Oct 21;MANHATTAN;2
07 Oct 21;BRONX;3
07 Oct 21;MANHATTAN;1
08 Oct 21;BRONX;1
09 Oct 21;BROOKLYN;1
09 Oct 21;MANHATTAN;6
09 Oct 21;STATEN ISLAND;1
10 Oct 21;BRONX;2
10 Oct 21;BROOKLYN;1
10 Oct 21;QUEENS;2
11 Oct 21;BRONX;2
12 Oct 21;BROOKLYN;1
12 Oct 21;QUEENS;1
13 Oct 21;BROOKLYN;3
13 Oct 21;MANHATTAN;1
13 Oct 21;QUEENS;1
13 Oct 21;STATEN ISLAND;1
14 Oct 21;BRONX;2
14 Oct 21;BROOKLYN;4
14 Oct 21;MANHATTAN;4
15 Oct 21;BRONX;2
15 Oct 21;BROOKLYN;4
15 Oct 21;MANHATTAN;4
16 Oct 21;BRONX;2
16 Oct 21;BROOKLYN;1
